Deal [id=3138525, userName= alexpro, direction=Short, asset=EURGBP, volume=16801.5, pNl=null, openDate=Tue Mar 03 07:27:03 IST 2015, closeDate=Tue Mar 03 18:17:26 IST 2015, lockedVolume=0.0]
Deal [id=3739443, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 10:42:18 IDT 2015, closeDate=Wed Sep 23 10:49:35 IDT 2015, lockedVolume=0.0]
Deal [id=3739494, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 10:50:09 IDT 2015, closeDate=Wed Sep 23 10:54:17 IDT 2015, lockedVolume=0.0]
Deal [id=3739546, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 10:57:51 IDT 2015, closeDate=Wed Sep 23 11:04:43 IDT 2015, lockedVolume=0.0]
Deal [id=3739605, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 11:09:38 IDT 2015, closeDate=Wed Sep 23 11:11:45 IDT 2015, lockedVolume=0.0]
Deal [id=3739628, userName= alexpro, direction=Long, asset=USDJPY, volume=1000000.0, pNl=null, openDate=Wed Sep 23 11:13:28 IDT 2015, closeDate=Wed Sep 23 11:21:57 IDT 2015, lockedVolume=0.0]
Deal [id=3739658, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 11:23:44 IDT 2015, closeDate=Thu Oct 01 13:45:53 IDT 2015, lockedVolume=0.0]
Deal [id=3740392, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 13:31:46 IDT 2015, closeDate=Wed Sep 23 13:56:36 IDT 2015, lockedVolume=0.0]
Deal [id=3740579, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 13:59:43 IDT 2015, closeDate=Wed Sep 23 14:29:56 IDT 2015, lockedVolume=0.0]
Deal [id=3740859, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Wed Sep 23 14:51:57 IDT 2015, closeDate=Thu Oct 01 13:11:13 IDT 2015, lockedVolume=0.0]
Deal [id=3742507, userName= alexpro, direction=Long, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Thu Sep 24 07:45:49 IDT 2015, closeDate=Thu Sep 24 08:18:21 IDT 2015, lockedVolume=0.0]
Deal [id=3742823, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Thu Sep 24 08:52:49 IDT 2015, closeDate=Thu Sep 24 18:46:48 IDT 2015, lockedVolume=0.0]
Deal [id=3745482, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Thu Sep 24 16:47:59 IDT 2015, closeDate=Thu Sep 24 17:12:13 IDT 2015, lockedVolume=0.0]
Deal [id=3745578, userName= alexpro, direction=Short, asset=EURUSD, volume=1124500.0, pNl=null, openDate=Thu Sep 24 17:36:13 IDT 2015, closeDate=Thu Sep 24 17:49:06 IDT 2015, lockedVolume=0.0]
Deal [id=3745606, userName= alexpro, direction=Short, asset=EURUSD, volume=1123500.0, pNl=null, openDate=Thu Sep 24 17:51:56 IDT 2015, closeDate=Thu Sep 24 18:07:45 IDT 2015, lockedVolume=0.0]
Deal [id=3745652, userName= alexpro, direction=Short, asset=EURUSD, volume=1123600.0, pNl=null, openDate=Thu Sep 24 18:08:38 IDT 2015, closeDate=Thu Sep 24 18:12:01 IDT 2015, lockedVolume=0.0]
Deal [id=3745725, userName= alexpro, direction=Short, asset=EURUSD, volume=1122150.0, pNl=null, openDate=Thu Sep 24 18:27:21 IDT 2015, closeDate=Thu Sep 24 18:52:47 IDT 2015, lockedVolume=0.0]
Deal [id=3745843, userName= alexpro, direction=Short, asset=EURUSD, volume=1122550.0, pNl=null, openDate=Thu Sep 24 19:18:08 IDT 2015, closeDate=Thu Sep 24 19:26:33 IDT 2015, lockedVolume=0.0]
Deal [id=3746731, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Fri Sep 25 06:51:19 IDT 2015, closeDate=Fri Sep 25 10:01:12 IDT 2015, lockedVolume=0.0]
Deal [id=3746809, userName= alexpro, direction=Long, asset=GBPUSD, volume=1523610.0, pNl=null, openDate=Fri Sep 25 07:00:56 IDT 2015, closeDate=Mon Sep 28 09:04:04 IDT 2015, lockedVolume=0.0]
Deal [id=3748280, userName= alexpro, direction=Short, asset=EURUSD, volume=1116600.0, pNl=null, openDate=Fri Sep 25 11:12:40 IDT 2015, closeDate=Fri Sep 25 11:17:15 IDT 2015, lockedVolume=0.0]
Deal [id=3748372, userName= alexpro, direction=Long, asset=EURUSD, volume=1115400.0, pNl=null, openDate=Fri Sep 25 11:32:03 IDT 2015, closeDate=Fri Sep 25 11:36:42 IDT 2015, lockedVolume=0.0]
Deal [id=3748439, userName= alexpro, direction=Short, asset=EURUSD, volume=1115750.0, pNl=null, openDate=Fri Sep 25 11:37:47 IDT 2015, closeDate=Fri Sep 25 00:09:28 IDT 2015, lockedVolume=0.0]
Deal [id=3749036, userName= alexpro, direction=Long, asset=EURUSD, volume=1115350.0, pNl=null, openDate=Fri Sep 25 13:00:37 IDT 2015, closeDate=Fri Sep 25 13:02:32 IDT 2015, lockedVolume=0.0]
Deal [id=3749355, userName= alexpro, direction=Short, asset=EURUSD, volume=1117750.0, pNl=null, openDate=Fri Sep 25 13:51:01 IDT 2015, closeDate=Fri Sep 25 13:57:07 IDT 2015, lockedVolume=0.0]
Deal [id=3749394, userName= alexpro, direction=Short, asset=EURUSD, volume=1117500.0, pNl=null, openDate=Fri Sep 25 14:01:24 IDT 2015, closeDate=Fri Sep 25 14:55:58 IDT 2015, lockedVolume=0.0]
Deal [id=3749637, userName= alexpro, direction=Long, asset=GBPUSD, volume=1518330.0, pNl=null, openDate=Fri Sep 25 15:18:38 IDT 2015, closeDate=Fri Sep 25 18:58:47 IDT 2015, lockedVolume=0.0]
Deal [id=3749808, userName= alexpro, direction=Short, asset=EURUSD, volume=1679850.0, pNl=null, openDate=Fri Sep 25 16:12:12 IDT 2015, closeDate=Fri Sep 25 16:17:08 IDT 2015, lockedVolume=0.0]
Deal [id=3749822, userName= alexpro, direction=Short, asset=EURUSD, volume=1119950.0, pNl=null, openDate=Fri Sep 25 16:22:31 IDT 2015, closeDate=Fri Sep 25 16:29:50 IDT 2015, lockedVolume=0.0]
Deal [id=3749842, userName= alexpro, direction=Short, asset=EURUSD, volume=1679400.0, pNl=null, openDate=Fri Sep 25 16:36:54 IDT 2015, closeDate=Fri Sep 25 16:40:48 IDT 2015, lockedVolume=0.0]
Deal [id=3749881, userName= alexpro, direction=Short, asset=EURUSD, volume=1118850.0, pNl=null, openDate=Fri Sep 25 17:00:31 IDT 2015, closeDate=Fri Sep 25 17:03:47 IDT 2015, lockedVolume=0.0]
Deal [id=3749898, userName= alexpro, direction=Long, asset=EURUSD, volume=1118800.0, pNl=null, openDate=Fri Sep 25 17:07:57 IDT 2015, closeDate=Fri Sep 25 17:11:32 IDT 2015, lockedVolume=0.0]
Deal [id=3749914, userName= alexpro, direction=Long, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Fri Sep 25 17:22:13 IDT 2015, closeDate=Fri Sep 25 17:28:56 IDT 2015, lockedVolume=0.0]
Deal [id=3749934, userName= alexpro, direction=Short, asset=EURUSD, volume=1117900.0, pNl=null, openDate=Fri Sep 25 17:34:43 IDT 2015, closeDate=Fri Sep 25 17:38:45 IDT 2015, lockedVolume=0.0]
Deal [id=3749949, userName= alexpro, direction=Short, asset=EURUSD, volume=1676250.0, pNl=null, openDate=Fri Sep 25 17:43:12 IDT 2015, closeDate=Fri Sep 25 17:49:16 IDT 2015, lockedVolume=0.0]
Deal [id=3749958, userName= alexpro, direction=Short, asset=EURUSD, volume=1117500.0, pNl=null, openDate=Fri Sep 25 17:50:44 IDT 2015, closeDate=Mon Sep 28 06:12:07 IDT 2015, lockedVolume=0.0]
Deal [id=3750123, userName= alexpro, direction=Short, asset=EURUSD, volume=1120500.0, pNl=null, openDate=Fri Sep 25 19:51:53 IDT 2015, closeDate=Fri Sep 25 19:55:15 IDT 2015, lockedVolume=0.0]
Deal [id=3750132, userName= alexpro, direction=Short, asset=EURUSD, volume=1120600.0, pNl=null, openDate=Fri Sep 25 19:57:05 IDT 2015, closeDate=Fri Sep 25 20:00:31 IDT 2015, lockedVolume=0.0]
Deal [id=3750139, userName= alexpro, direction=Short, asset=EURUSD, volume=1120550.0, pNl=null, openDate=Fri Sep 25 20:05:58 IDT 2015, closeDate=Fri Sep 25 20:09:31 IDT 2015, lockedVolume=0.0]
Deal [id=3750146, userName= alexpro, direction=Short, asset=EURUSD, volume=1120500.0, pNl=null, openDate=Fri Sep 25 20:11:58 IDT 2015, closeDate=Fri Sep 25 20:18:30 IDT 2015, lockedVolume=0.0]
Deal [id=3750148, userName= alexpro, direction=Short, asset=EURUSD, volume=1120650.0, pNl=null, openDate=Fri Sep 25 20:20:58 IDT 2015, closeDate=Fri Sep 25 20:24:15 IDT 2015, lockedVolume=0.0]
Deal [id=3750150, userName= alexpro, direction=Short, asset=EURUSD, volume=1120600.0, pNl=null, openDate=Fri Sep 25 20:25:13 IDT 2015, closeDate=Fri Sep 25 20:32:16 IDT 2015, lockedVolume=0.0]
Deal [id=3750162, userName= alexpro, direction=Short, asset=EURUSD, volume=1120650.0, pNl=null, openDate=Fri Sep 25 20:35:03 IDT 2015, closeDate=Fri Sep 25 20:42:47 IDT 2015, lockedVolume=0.0]
Deal [id=3750167, userName= alexpro, direction=Short, asset=EURUSD, volume=1121000.0, pNl=null, openDate=Fri Sep 25 20:46:48 IDT 2015, closeDate=Fri Sep 25 20:49:57 IDT 2015, lockedVolume=0.0]
Deal [id=3750170, userName= alexpro, direction=Short, asset=EURUSD, volume=1120650.0, pNl=null, openDate=Fri Sep 25 20:51:15 IDT 2015, closeDate=Fri Sep 25 20:54:37 IDT 2015, lockedVolume=0.0]
Deal [id=3752204, userName= alexpro, direction=Short, asset=EURUSD, volume=1116050.0, pNl=null, openDate=Mon Sep 28 00:41:16 IDT 2015, closeDate=Mon Sep 28 00:45:17 IDT 2015, lockedVolume=0.0]
Deal [id=3752236, userName= alexpro, direction=Short, asset=EURUSD, volume=1116150.0, pNl=null, openDate=Mon Sep 28 00:46:06 IDT 2015, closeDate=Mon Sep 28 00:53:57 IDT 2015, lockedVolume=0.0]
Deal [id=3750842, userName= alexpro, direction=Long, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 28 07:34:27 IDT 2015, closeDate=Mon Sep 28 07:44:45 IDT 2015, lockedVolume=0.0]
Deal [id=3750911, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Mon Sep 28 07:49:13 IDT 2015, closeDate=Mon Sep 28 13:00:14 IDT 2015, lockedVolume=0.0]
Deal [id=3751044, userName= alexpro, direction=Long, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 28 08:13:54 IDT 2015, closeDate=Mon Sep 28 10:26:29 IDT 2015, lockedVolume=0.0]
Deal [id=3752711, userName= alexpro, direction=Long, asset=GBPUSD, volume=1518560.0, pNl=null, openDate=Mon Sep 28 14:21:03 IDT 2015, closeDate=Mon Sep 28 14:24:27 IDT 2015, lockedVolume=0.0]
Deal [id=3752945, userName= alexpro, direction=Short, asset=USDCAD, volume=1000000.0, pNl=null, openDate=Mon Sep 28 15:01:02 IDT 2015, closeDate=Wed Sep 30 19:47:45 IDT 2015, lockedVolume=0.0]
Deal [id=3753533, userName= alexpro, direction=Long, asset=USDCHF, volume=1000000.0, pNl=null, openDate=Mon Sep 28 18:33:28 IDT 2015, closeDate=Wed Sep 30 07:01:28 IDT 2015, lockedVolume=0.0]
Deal [id=3756027, userName= alexpro, direction=Short, asset=EURUSD, volume=1120780.0, pNl=null, openDate=Tue Sep 29 00:48:43 IDT 2015, closeDate=Wed Sep 30 00:31:46 IDT 2015, lockedVolume=0.0]
Deal [id=3754747, userName= alexpro, direction=Short, asset=EURUSD, volume=1125600.0, pNl=null, openDate=Tue Sep 29 08:06:30 IDT 2015, closeDate=Tue Sep 29 00:31:47 IDT 2015, lockedVolume=0.0]
Deal [id=3756089, userName= alexpro, direction=Short, asset=EURUSD, volume=1120450.0, pNl=null, openDate=Tue Sep 29 13:05:55 IDT 2015, closeDate=Wed Sep 30 00:15:13 IDT 2015, lockedVolume=0.0]
Deal [id=3760515, userName= alexpro, direction=Long, asset=EURUSD, volume=1116770.0, pNl=null, openDate=Wed Sep 30 14:28:39 IDT 2015, closeDate=Wed Sep 30 14:35:23 IDT 2015, lockedVolume=0.0]
Deal [id=3760585, userName= alexpro, direction=Long, asset=EURUSD, volume=1116940.0, pNl=null, openDate=Wed Sep 30 14:37:07 IDT 2015, closeDate=Wed Sep 30 14:40:16 IDT 2015, lockedVolume=0.0]
Deal [id=3760613, userName= alexpro, direction=Long, asset=EURUSD, volume=1116880.0, pNl=null, openDate=Wed Sep 30 14:43:03 IDT 2015, closeDate=Wed Sep 30 14:51:22 IDT 2015, lockedVolume=0.0]
Deal [id=3760705, userName= alexpro, direction=Long, asset=EURUSD, volume=1116620.0, pNl=null, openDate=Wed Sep 30 14:53:52 IDT 2015, closeDate=Wed Sep 30 14:56:24 IDT 2015, lockedVolume=0.0]
Deal [id=3763760, userName= alexpro, direction=Short, asset=EURUSD, volume=1115560.0, pNl=null, openDate=Thu Oct 01 00:15:21 IDT 2015, closeDate=Fri Oct 02 10:49:36 IDT 2015, lockedVolume=0.0]
Deal [id=3763018, userName= alexpro, direction=Short, asset=EURUSD, volume=1115930.0, pNl=null, openDate=Thu Oct 01 09:26:32 IDT 2015, closeDate=Thu Oct 01 09:31:50 IDT 2015, lockedVolume=0.0]
Deal [id=3763076, userName= alexpro, direction=Short, asset=EURUSD, volume=1115490.0, pNl=null, openDate=Thu Oct 01 09:35:18 IDT 2015, closeDate=Thu Oct 01 09:40:16 IDT 2015, lockedVolume=0.0]
Deal [id=3763460, userName= alexpro, direction=Long, asset=EURUSD, volume=1114810.0, pNl=null, openDate=Thu Oct 01 11:11:49 IDT 2015, closeDate=Thu Oct 01 11:26:23 IDT 2015, lockedVolume=0.0]
Deal [id=3766280, userName= alexpro, direction=Short, asset=EURUSD, volume=5582750.0, pNl=null, openDate=Fri Oct 02 08:06:42 IDT 2015, closeDate=Fri Oct 02 09:00:07 IDT 2015, lockedVolume=0.0]
Deal [id=3794425, userName= alexpro, direction=Short, asset=GBPUSD, volume=7683700.0, pNl=null, openDate=Mon Oct 12 13:04:44 IDT 2015, closeDate=Mon Oct 12 13:15:48 IDT 2015, lockedVolume=0.0]
Deal [id=3794511, userName= alexpro, direction=Short, asset=GBPUSD, volume=7684550.0, pNl=null, openDate=Mon Oct 12 13:17:30 IDT 2015, closeDate=Mon Oct 12 13:25:29 IDT 2015, lockedVolume=0.0]
Deal [id=3797472, userName= alexpro, direction=Short, asset=XAUUSD, volume=5773300.0, pNl=null, openDate=Tue Oct 13 09:34:56 IDT 2015, closeDate=Tue Oct 13 10:57:23 IDT 2015, lockedVolume=0.0]
Deal [id=3798026, userName= alexpro, direction=Long, asset=XAUUSD, volume=5781400.0, pNl=null, openDate=Tue Oct 13 11:49:32 IDT 2015, closeDate=Tue Oct 13 00:00:13 IDT 2015, lockedVolume=0.0]
Deal [id=3798822, userName= alexpro, direction=Short, asset=EURUSD, volume=5682900.0, pNl=null, openDate=Tue Oct 13 14:03:02 IDT 2015, closeDate=Tue Oct 13 14:06:08 IDT 2015, lockedVolume=0.0]
Deal [id=3799474, userName= alexpro, direction=Short, asset=EURUSD, volume=5694100.0, pNl=null, openDate=Tue Oct 13 16:33:28 IDT 2015, closeDate=Tue Oct 13 16:37:43 IDT 2015, lockedVolume=0.0]
Deal [id=3799493, userName= alexpro, direction=Short, asset=EURUSD, volume=5692000.0, pNl=null, openDate=Tue Oct 13 16:47:19 IDT 2015, closeDate=Tue Oct 13 17:55:24 IDT 2015, lockedVolume=0.0]
Deal [id=3799708, userName= alexpro, direction=Short, asset=EURGBP, volume=5691450.0, pNl=null, openDate=Tue Oct 13 18:54:02 IDT 2015, closeDate=Tue Oct 13 20:06:08 IDT 2015, lockedVolume=0.0]
Deal [id=3801318, userName= alexpro, direction=Short, asset=GBPUSD, volume=7654600.0, pNl=null, openDate=Wed Oct 14 07:57:03 IDT 2015, closeDate=Wed Oct 14 08:29:47 IDT 2015, lockedVolume=0.0]
Deal [id=3804238, userName= alexpro, direction=Short, asset=EURUSD, volume=5722650.0, pNl=null, openDate=Wed Oct 14 17:04:47 IDT 2015, closeDate=Thu Oct 15 07:30:18 IDT 2015, lockedVolume=0.0]
Deal [id=3875205, userName= alexpro, direction=Long, asset=EURUSD, volume=3208980.0, pNl=null, openDate=Tue Nov 10 14:04:52 IST 2015, closeDate=Tue Nov 10 14:08:20 IST 2015, lockedVolume=0.0]
Deal [id=3875237, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Tue Nov 10 14:09:42 IST 2015, closeDate=Tue Nov 10 15:25:56 IST 2015, lockedVolume=0.0]
Deal [id=3875419, userName= alexpro, direction=Long, asset=EURUSD, volume=3203220.0, pNl=null, openDate=Tue Nov 10 14:38:52 IST 2015, closeDate=Tue Nov 10 14:45:29 IST 2015, lockedVolume=0.0]
Deal [id=3875469, userName= alexpro, direction=Long, asset=EURUSD, volume=3203250.0, pNl=null, openDate=Tue Nov 10 14:49:48 IST 2015, closeDate=Tue Nov 10 14:54:31 IST 2015, lockedVolume=0.0]
Deal [id=3877065, userName= alexpro, direction=Long, asset=EURUSD, volume=3221190.0, pNl=null, openDate=Wed Nov 11 07:25:34 IST 2015, closeDate=Wed Nov 11 07:28:38 IST 2015, lockedVolume=0.0]
Deal [id=3877102, userName= alexpro, direction=Long, asset=EURUSD, volume=3223140.0, pNl=null, openDate=Wed Nov 11 07:36:21 IST 2015, closeDate=Wed Nov 11 07:49:44 IST 2015, lockedVolume=0.0]
Deal [id=3877159, userName= alexpro, direction=Short, asset=XAUUSD, volume=3276600.0, pNl=null, openDate=Wed Nov 11 07:46:07 IST 2015, closeDate=Wed Nov 11 08:00:15 IST 2015, lockedVolume=0.0]
Deal [id=3877193, userName= alexpro, direction=Short, asset=EURUSD, volume=3225480.0, pNl=null, openDate=Wed Nov 11 07:56:35 IST 2015, closeDate=Wed Nov 11 08:05:09 IST 2015, lockedVolume=0.0]
Deal [id=3877233, userName= alexpro, direction=Short, asset=EURUSD, volume=3223140.0, pNl=null, openDate=Wed Nov 11 08:06:21 IST 2015, closeDate=Wed Nov 11 08:40:22 IST 2015, lockedVolume=0.0]
Deal [id=3877327, userName= alexpro, direction=Long, asset=XAUUSD, volume=3272010.0, pNl=null, openDate=Wed Nov 11 08:22:21 IST 2015, closeDate=Wed Nov 11 08:35:32 IST 2015, lockedVolume=0.0]
Deal [id=3880023, userName= alexpro, direction=Short, asset=EURUSD, volume=3221250.0, pNl=null, openDate=Wed Nov 11 18:48:51 IST 2015, closeDate=Wed Nov 11 19:11:59 IST 2015, lockedVolume=0.0]
Deal [id=3880070, userName= alexpro, direction=Short, asset=EURUSD, volume=3223290.0, pNl=null, openDate=Wed Nov 11 19:31:24 IST 2015, closeDate=Wed Nov 11 20:00:40 IST 2015, lockedVolume=0.0]
Deal [id=3881114, userName= alexpro, direction=Short, asset=EURUSD, volume=3216390.0, pNl=null, openDate=Thu Nov 12 08:32:46 IST 2015, closeDate=Thu Nov 12 08:35:51 IST 2015, lockedVolume=0.0]
Deal [id=3881396, userName= alexpro, direction=Short, asset=AUDUSD, volume=2139840.0, pNl=null, openDate=Thu Nov 12 08:46:31 IST 2015, closeDate=Thu Nov 12 09:57:31 IST 2015, lockedVolume=0.0]
Deal [id=3882936, userName= alexpro, direction=Long, asset=XAUUSD, volume=3244530.0, pNl=null, openDate=Thu Nov 12 13:49:47 IST 2015, closeDate=Thu Nov 12 14:36:10 IST 2015, lockedVolume=0.0]
Deal [id=3884053, userName= alexpro, direction=Long, asset=XAUUSD, volume=3240450.0, pNl=null, openDate=Thu Nov 12 16:09:29 IST 2015, closeDate=Thu Nov 12 17:23:04 IST 2015, lockedVolume=0.0]
Deal [id=3885686, userName= alexpro, direction=Long, asset=AUDUSD, volume=2140410.0, pNl=null, openDate=Fri Nov 13 08:56:38 IST 2015, closeDate=Fri Nov 13 10:54:19 IST 2015, lockedVolume=0.0]
Deal [id=3888637, userName= alexpro, direction=Short, asset=EURUSD, volume=3230250.0, pNl=null, openDate=Fri Nov 13 13:02:40 IST 2015, closeDate=Fri Nov 13 13:12:43 IST 2015, lockedVolume=0.0]
Deal [id=3889055, userName= alexpro, direction=Short, asset=AUDUSD, volume=2145150.0, pNl=null, openDate=Fri Nov 13 13:34:23 IST 2015, closeDate=Fri Nov 13 13:35:15 IST 2015, lockedVolume=0.0]
Deal [id=3889206, userName= alexpro, direction=Short, asset=AUDUSD, volume=2140200.0, pNl=null, openDate=Fri Nov 13 13:41:58 IST 2015, closeDate=Fri Nov 13 13:47:09 IST 2015, lockedVolume=0.0]
Deal [id=3889347, userName= alexpro, direction=Long, asset=EURUSD, volume=3223110.0, pNl=null, openDate=Fri Nov 13 13:52:09 IST 2015, closeDate=Fri Nov 13 15:15:10 IST 2015, lockedVolume=0.0]
Deal [id=3890305, userName= alexpro, direction=Long, asset=EURUSD, volume=3217740.0, pNl=null, openDate=Fri Nov 13 16:50:45 IST 2015, closeDate=Fri Nov 13 18:15:33 IST 2015, lockedVolume=0.0]
Deal [id=3890349, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Fri Nov 13 17:14:03 IST 2015, closeDate=Fri Nov 13 17:39:01 IST 2015, lockedVolume=0.0]
Deal [id=3890430, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Fri Nov 13 17:48:56 IST 2015, closeDate=Fri Nov 13 17:59:45 IST 2015, lockedVolume=0.0]
Deal [id=3890449, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Fri Nov 13 18:03:26 IST 2015, closeDate=Fri Nov 13 18:07:30 IST 2015, lockedVolume=0.0]
Deal [id=3890455, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Fri Nov 13 18:10:35 IST 2015, closeDate=Fri Nov 13 18:19:25 IST 2015, lockedVolume=0.0]
Deal [id=3890500, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Fri Nov 13 18:35:23 IST 2015, closeDate=Fri Nov 13 19:26:32 IST 2015, lockedVolume=0.0]
Deal [id=3892885, userName= alexpro, direction=Short, asset=EURUSD, volume=3219210.0, pNl=null, openDate=Mon Nov 16 00:42:35 IST 2015, closeDate=Mon Nov 16 13:14:58 IST 2015, lockedVolume=0.0]
Deal [id=3891533, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Mon Nov 16 07:50:12 IST 2015, closeDate=Mon Nov 16 07:56:56 IST 2015, lockedVolume=0.0]
Deal [id=3891700, userName= alexpro, direction=Short, asset=EURUSD, volume=3225540.0, pNl=null, openDate=Mon Nov 16 08:16:38 IST 2015, closeDate=Mon Nov 16 08:17:23 IST 2015, lockedVolume=0.0]
Deal [id=3893139, userName= alexpro, direction=Short, asset=XAUUSD, volume=3265740.0, pNl=null, openDate=Mon Nov 16 13:37:24 IST 2015, closeDate=Mon Nov 16 16:10:31 IST 2015, lockedVolume=0.0]
Deal [id=3893889, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Mon Nov 16 16:14:38 IST 2015, closeDate=Thu Dec 03 13:45:16 IST 2015, lockedVolume=0.0]
Deal [id=3896587, userName= alexpro, direction=Short, asset=USDCHF, volume=3000000.0, pNl=null, openDate=Tue Nov 17 13:29:36 IST 2015, closeDate=Thu Dec 03 13:33:54 IST 2015, lockedVolume=0.0]
Deal [id=3956699, userName= alexpro, direction=Short, asset=USDCAD, volume=5000000.0, pNl=null, openDate=Mon Dec 07 08:30:15 IST 2015, closeDate=Thu Dec 17 14:24:47 IST 2015, lockedVolume=0.0]
Deal [id=4025490, userName= alexpro, direction=Long, asset=GBPUSD, volume=148295.0, pNl=null, openDate=Tue Dec 29 00:07:19 IST 2015, closeDate=Tue Jan 19 00:00:25 IST 2016, lockedVolume=0.0]
Deal [id=4025637, userName= alexpro, direction=Long, asset=GBPUSD, volume=222142.5, pNl=null, openDate=Tue Dec 29 00:52:35 IST 2015, closeDate=Tue Jan 19 00:00:25 IST 2016, lockedVolume=0.0]
Deal [id=4026379, userName= alexpro, direction=Long, asset=EURUSD, volume=546720.0, pNl=null, openDate=Tue Dec 29 15:04:58 IST 2015, closeDate=Sun Jan 10 23:03:20 IST 2016, lockedVolume=0.0]
Deal [id=4078705, userName= alexpro, direction=Long, asset=GBPUSD, volume=716800.0, pNl=null, openDate=Fri Jan 15 13:34:05 IST 2016, closeDate=Mon Jan 25 10:18:15 IST 2016, lockedVolume=0.0]
Deal [id=4105075, userName= alexpro, direction=Long, asset=GBPUSD, volume=716925.0, pNl=null, openDate=Mon Jan 25 10:22:13 IST 2016, closeDate=Wed Feb 03 09:32:59 IST 2016, lockedVolume=0.0]
Deal [id=4153764, userName= alexpro, direction=Long, asset=USDRUB, volume=500000.0, pNl=null, openDate=Mon Feb 08 07:00:26 IST 2016, closeDate=Mon Feb 08 00:47:55 IST 2016, lockedVolume=0.0]
Deal [id=4156670, userName= alexpro, direction=Short, asset=EURUSD, volume=556475.0, pNl=null, openDate=Mon Feb 08 14:48:59 IST 2016, closeDate=Wed Feb 17 10:35:12 IST 2016, lockedVolume=0.0]
Deal [id=4159328, userName= alexpro, direction=Short, asset=EURUSD, volume=559980.0, pNl=null, openDate=Tue Feb 09 08:29:50 IST 2016, closeDate=Mon Feb 15 00:22:14 IST 2016, lockedVolume=0.0]
Deal [id=4168978, userName= alexpro, direction=Long, asset=USDJPY, volume=500000.0, pNl=null, openDate=Thu Feb 11 00:42:36 IST 2016, closeDate=Fri Feb 12 13:34:45 IST 2016, lockedVolume=0.0]
Deal [id=4180431, userName= alexpro, direction=Long, asset=EURUSD, volume=558015.0, pNl=null, openDate=Mon Feb 15 14:48:22 IST 2016, closeDate=Mon Feb 15 23:56:15 IST 2016, lockedVolume=0.0]
Deal [id=4180658, userName= alexpro, direction=Short, asset=EURGBP, volume=559835.0, pNl=null, openDate=Mon Feb 15 15:17:46 IST 2016, closeDate=Mon Feb 15 15:46:08 IST 2016, lockedVolume=0.0]
Deal [id=4180944, userName= alexpro, direction=Long, asset=GBPUSD, volume=721710.0, pNl=null, openDate=Mon Feb 15 17:05:57 IST 2016, closeDate=Mon Feb 15 17:47:19 IST 2016, lockedVolume=0.0]
Deal [id=4181143, userName= alexpro, direction=Short, asset=EURGBP, volume=557965.0, pNl=null, openDate=Mon Feb 15 21:12:22 IST 2016, closeDate=Tue Feb 16 07:49:35 IST 2016, lockedVolume=0.0]
Deal [id=4183746, userName= alexpro, direction=Short, asset=EURGBP, volume=558755.0, pNl=null, openDate=Tue Feb 16 13:40:08 IST 2016, closeDate=Tue Feb 16 13:57:45 IST 2016, lockedVolume=0.0]
Deal [id=4183935, userName= alexpro, direction=Short, asset=EURGBP, volume=558755.0, pNl=null, openDate=Tue Feb 16 14:26:22 IST 2016, closeDate=Tue Feb 16 15:28:36 IST 2016, lockedVolume=0.0]
