Is Online,Deal ID,Username,Symbol,Long/Short,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Open Date,Open Rate,Open Reason,Close Rate,Close Date,Close Reason,PaL (ABC),PaL Pips,SL Rate,SL Amount,TP Rate,TP Amount,Open Freeze Status,FREEZE_CLOSE,Business Unit,User Group,Volume,Volume (ABC),ABC,Account ID,User Group Type,User Type,Margin Amount (PBC),Margin Amount (BC),Margin Amount (ABC),SL Amount (NBC),SL Amount (ABC),PaL,Desk,Rolling Commission (ABC),Rolling Commission,Handling Commission,Handling Commission (ABC),Order Rate,Eligibility Status,Is Eligible,Affiliate Name,STP Provider,Retention Manager,Tags,TradingSystem,Ext Deal ID,Post Balance (ABC),Deal Duration(Hours),,,
NO,3731260, alexpro,AUDUSD,Short,716960,USD,1000000,AUD,09/21/2015 06:20:16 GMT,0.71696,Opened By User,0.71693,09/21/2015 06:29:46 GMT,Closed By User,30,0.3,,0,,200,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),717120,717120,USD, 920486,Standard,Trader,3714.6,5000,3714.6,,,30,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,178665.32,0.16,,,,
NO,3745843, alexpro,EURUSD,Short,1122420,USD,1000000,EUR,09/24/2015 19:18:08 GMT,1.12242,Limit Captured,1.12235,09/24/2015 19:26:33 GMT,Closed By User,70,0.7,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1122550,1122550,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,70,Anton MacCane,,,0,0,1.12242,Eligible, MED_FXP,,Alexander Galich,,PX,,183263.62,0.14,,,,
NO,3750123, alexpro,EURUSD,Short,1120400,USD,1000000,EUR,09/25/2015 19:51:53 GMT,1.1204,Opened By User,1.12015,09/25/2015 19:55:15 GMT,Closed By User,250,2.5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1120500,1120500,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,250,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,186237.63,0.06,,,,
NO,3740859, alexpro,USDCAD,Short,1326350,CAD,1000000,USD,09/23/2015 14:51:57 GMT,1.32635,Opened By User,1.32488,10/01/2015 13:11:13 GMT,TP Amount Reached,1111,14.7,,0,,1111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,1111,Anton MacCane,180,180,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,200429.7,190.32,,,,
NO,3750170, alexpro,EURUSD,Short,1120550,USD,1000000,EUR,09/25/2015 20:51:15 GMT,1.12055,Opened By User,1.12045,09/25/2015 20:54:37 GMT,Closed By User,100,1,,0,,420,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1120650,1120650,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,100,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,187337.63,0.06,,,,
NO,3731256, alexpro,EURUSD,Long,1000000,EUR,1131350,USD,09/21/2015 06:17:37 GMT,1.13135,Opened By User,1.13142,10/02/2015 12:47:37 GMT,TP Amount Reached,65,0.7,,0,,65,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1131250,1131250,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,65,Anton MacCane,302.19,302.19,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,200065.58,270.5,,,,
NO,3749842, alexpro,EURUSD,Short,1679250,USD,1500000,EUR,09/25/2015 16:36:54 GMT,1.1195,Opened By User,1.119,09/25/2015 16:40:48 GMT,Closed By User,750,5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1679400,1679400,USD, 920486,Standard,Trader,8266.88,7500,8266.88,,,750,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,185212.63,0.07,,,,
NO,3749914, alexpro,USDCAD,Long,1000000,USD,1332230,CAD,09/25/2015 17:22:13 GMT,1.33223,Opened By User,1.33256,09/25/2015 17:28:56 GMT,TP Amount Reached,250,3.3,,0,,250,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,250,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,185212.63,0.11,,,,
NO,3745482, alexpro,USDCAD,Short,1334380,CAD,1000000,USD,09/24/2015 16:47:59 GMT,1.33438,Opened By User,1.33434,09/24/2015 17:12:13 GMT,Closed By User,29.98,0.4,,0,,100,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,29.98,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,181340.43,0.4,,,,
NO,3760515, alexpro,EURUSD,Long,1000000,EUR,1116890,USD,09/30/2015 14:28:39 GMT,1.11689,Opened By User,1.11721,09/30/2015 14:35:23 GMT,Closed By User,320,3.2,,0,,500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1116770,1116770,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,320,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,195678.86,0.11,,,,
NO,3749898, alexpro,EURUSD,Long,1000000,EUR,1118800,USD,09/25/2015 17:07:57 GMT,1.1188,Opened By User,1.1185,09/25/2015 17:11:32 GMT,Closed By User,-300,-3,,0,,400,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1118800,1118800,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,-300,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,184962.63,0.06,,,,
NO,3746809, alexpro,GBPUSD,Long,1000000,GBP,1523880,USD,09/25/2015 07:00:56 GMT,1.52388,Opened By User,1.52395,09/28/2015 09:04:04 GMT,TP Amount Reached,65,0.7,,0,,65,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1523610,1523610,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,65,Anton MacCane,45.6,45.6,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,187414.84,74.05,,,,
NO,3749355, alexpro,EURUSD,Short,1117650,USD,1000000,EUR,09/25/2015 13:51:01 GMT,1.11765,Opened By User,1.1175,09/25/2015 13:57:07 GMT,Closed By User,150,1.5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1117750,1117750,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,150,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,184237.63,0.1,,,,
NO,3738884, alexpro,USDCAD,Short,1327600,CAD,1000000,USD,09/23/2015 07:58:03 GMT,1.3276,Opened By User,1.32735,09/23/2015 08:02:41 GMT,Closed By User,188.37,2.5,,0,,350,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,188.37,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,179849.21,0.08,,,,
NO,3749394, alexpro,EURUSD,Short,1117450,USD,1000000,EUR,09/25/2015 14:01:24 GMT,1.11745,Opened By User,1.1174,09/25/2015 14:55:58 GMT,Closed By User,50,0.5,,0,,200,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1117500,1117500,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,50,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,184287.63,0.91,,,,
NO,3763460, alexpro,EURUSD,Long,1000000,EUR,1114910,USD,10/01/2015 11:11:49 GMT,1.11491,Opened By User,1.11511,10/01/2015 11:26:23 GMT,TP Amount Reached,200,2,,0,,200,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1114810,1114810,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,200,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,199318.7,0.24,,,,
NO,3739658, alexpro,USDCAD,Short,1323800,CAD,1000000,USD,09/23/2015 11:23:44 GMT,1.3238,Opened By User,1.3237,10/01/2015 13:45:53 GMT,Closed By User,75.56,1,,0,,650,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,75.56,Anton MacCane,180,180,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,200505.26,194.37,,,,
NO,3750132, alexpro,EURUSD,Short,1120500,USD,1000000,EUR,09/25/2015 19:57:05 GMT,1.1205,Opened By User,1.12035,09/25/2015 20:00:31 GMT,Closed By User,150,1.5,,0,,400,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1120600,1120600,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,150,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,186387.63,0.06,,,,
NO,3760705, alexpro,EURUSD,Long,1000000,EUR,1116740,USD,09/30/2015 14:53:52 GMT,1.11674,Opened By User,1.11719,09/30/2015 14:56:24 GMT,TP Amount Reached,450,4.5,,0,,450,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1116620,1116620,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,450,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,196688.86,0.04,,,,
NO,3760585, alexpro,EURUSD,Long,1000000,EUR,1117040,USD,09/30/2015 14:37:07 GMT,1.11704,Opened By User,1.11747,09/30/2015 14:40:16 GMT,Closed By User,430,4.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1116940,1116940,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,430,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,196108.86,0.05,,,,
NO,3750842, alexpro,USDCAD,Long,1000000,USD,1332250,CAD,09/28/2015 07:34:27 GMT,1.33225,Opened By User,1.33245,09/28/2015 07:44:45 GMT,TP Amount Reached,150,2,,0,,150,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,150,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,187349.84,0.17,,,,
NO,3750150, alexpro,EURUSD,Short,1120550,USD,1000000,EUR,09/25/2015 20:25:13 GMT,1.12055,Opened By User,1.12045,09/25/2015 20:32:16 GMT,Closed By User,100,1,,0,,470,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1120600,1120600,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,100,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,186987.63,0.12,,,,
NO,3733164, alexpro,USDCAD,Short,1320900,CAD,1000000,USD,09/21/2015 12:50:18 GMT,1.3209,Opened By User,1.323,10/01/2015 13:46:37 GMT,Closed By User,-1587.54,-21,,0,,65,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,-1587.54,Anton MacCane,240,240,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,198917.72,240.94,,,,
NO,3749808, alexpro,EURUSD,Short,1679625,USD,1500000,EUR,09/25/2015 16:12:12 GMT,1.11975,Opened By User,1.1197,09/25/2015 16:17:08 GMT,Closed By User,75,0.5,,0,,500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1679850,1679850,USD, 920486,Standard,Trader,8266.88,7500,8266.88,,,75,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,184362.63,0.08,,,,
NO,3734142, alexpro,USDCAD,Short,1324650,CAD,1000000,USD,09/21/2015 16:58:00 GMT,1.32465,Opened By User,1.3246,09/21/2015 17:25:09 GMT,Closed By User,37.75,0.5,,0,,111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,37.75,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,179453.8,0.45,,,,
NO,3734102, alexpro,USDCAD,Short,1325100,CAD,1000000,USD,09/21/2015 16:43:12 GMT,1.3251,Opened By User,1.3248,09/21/2015 16:46:53 GMT,Closed By User,226.48,3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,226.48,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,179302.8,0.06,,,,
NO,3750148, alexpro,EURUSD,Short,1120550,USD,1000000,EUR,09/25/2015 20:20:58 GMT,1.12055,Opened By User,1.12035,09/25/2015 20:24:15 GMT,Closed By User,200,2,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1120650,1120650,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,200,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,186887.63,0.05,,,,
NO,3734126, alexpro,USDCAD,Short,1324850,CAD,1000000,USD,09/21/2015 16:53:15 GMT,1.32485,Opened By User,1.3247,09/21/2015 16:57:19 GMT,Closed By User,113.25,1.5,,0,,300,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,113.25,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,179416.05,0.07,,,,
NO,3750167, alexpro,EURUSD,Short,1120900,USD,1000000,EUR,09/25/2015 20:46:48 GMT,1.1209,Opened By User,1.1207,09/25/2015 20:49:57 GMT,Closed By User,200,2,,0,,550,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1121000,1121000,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,200,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,187237.63,0.05,,,,
NO,3749036, alexpro,EURUSD,Long,1000000,EUR,1115450,USD,09/25/2015 13:00:37 GMT,1.11545,Opened By User,1.11593,09/25/2015 13:02:32 GMT,TP Amount Reached,480,4.8,,0,,480,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1115350,1115350,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,480,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,184087.63,0.03,,,,
NO,3750146, alexpro,EURUSD,Short,1120450,USD,1000000,EUR,09/25/2015 20:11:58 GMT,1.12045,Opened By User,1.12035,09/25/2015 20:18:30 GMT,Closed By User,100,1,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1120500,1120500,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,100,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,186687.63,0.11,,,,
NO,3746731, alexpro,USDCAD,Short,1332310,CAD,1000000,USD,09/25/2015 06:51:19 GMT,1.33231,Opened By User,1.33222,09/25/2015 10:01:12 GMT,Closed By User,67.57,0.9,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,67.57,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,183207.63,3.16,,,,
NO,3745652, alexpro,EURUSD,Short,1123500,USD,1000000,EUR,09/24/2015 18:08:38 GMT,1.1235,Opened By User,1.1232,09/24/2015 18:12:01 GMT,Closed By User,300,3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1123600,1123600,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,300,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,182580.43,0.06,,,,
NO,3734775, alexpro,USDJPY,Long,1000000,USD,120501000,JPY,09/22/2015 06:06:07 GMT,120.501,Opened By User,120.514,09/23/2015 14:29:42 GMT,TP Amount Reached,111,1.3,,0,,111,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,111,Anton MacCane,30,30,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,181254.65,32.39,,,,
NO,3740579, alexpro,USDCAD,Short,1328900,CAD,1000000,USD,09/23/2015 13:59:43 GMT,1.3289,Opened By User,1.32875,09/23/2015 14:29:56 GMT,Closed By User,112.91,1.5,,0,,500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,112.91,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,181367.56,0.5,,,,
NO,3734075, alexpro,USDJPY,Short,120422000,JPY,1000000,USD,09/21/2015 16:24:44 GMT,120.422,Opened By User,120.386,09/21/2015 16:34:00 GMT,TP Amount Reached,300,3.6,,0,,300,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,300,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,179076.32,0.15,,,,
NO,3613888, alexpro,AUDUSD,Long,1000000,AUD,732460,USD,08/11/2015 12:40:28 GMT,0.73246,Opened By User,0.731,08/12/2015 10:05:49 GMT,TP Reached,-1460,-14.6,,0,0.731,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),732410,732410,USD, 920486,Standard,Trader,3714.6,5000,3714.6,,,-1460,Anton MacCane,36.56,36.56,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,133617.87,21.42,,,,
NO,3613326, alexpro,USDJPY,Short,124846000,JPY,1000000,USD,08/11/2015 10:35:52 GMT,124.846,Opened By User,124.597,08/12/2015 07:17:46 GMT,TP Amount Reached,2000,24.9,,0,,2000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,2000,Anton MacCane,30,30,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,135077.87,20.7,,,,
NO,3595397, alexpro,USDCAD,Short,1314510,CAD,1000000,USD,08/04/2015 14:24:51 GMT,1.31451,Limit Captured,1.31416,08/05/2015 13:24:24 GMT,Closed By User,266.37,3.5,,0,1.3107,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,266.37,Anton MacCane,30,30,0,0,1.31451,Eligible, MED_FXP,,Alexander Galich,,PX,,122674.05,22.99,,,,
NO,3595967, alexpro,USDCHF,Short,974500,CHF,1000000,USD,08/04/2015 17:40:12 GMT,0.9745,Limit Captured,0.97369,08/12/2015 12:18:25 GMT,Closed By User,832.02,8.1,,0,,1000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,832.02,Anton MacCane,180,180,0,0,0.9745,Eligible, MED_FXP,,Alexander Galich,,PX,,134449.89,186.64,,,,
NO,3595034, alexpro,XAUUSD,Short,1090980,USD,1000,XAU,08/04/2015 12:18:28 GMT,1090.98,Opened By User,1089.48,08/04/2015 17:39:09 GMT,TP Amount Reached,1500,150,,0,,1500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1091240,1091240,USD, 920486,Standard,Trader,6346.7,5,6346.7,,,1500,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,122497.68,5.34,,,,
NO,3613215, alexpro,XAUUSD,Short,1113930,USD,1000,XAU,08/11/2015 10:04:40 GMT,1113.93,Opened By User,1108.32,08/11/2015 10:18:25 GMT,TP Reached,5610,561,,0,1108.32,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1114170,1114170,USD, 920486,Standard,Trader,6346.7,5,6346.7,,,5610,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,133204.43,0.23,,,,
NO,3594413, alexpro,AEXEUR,Short,1490430,EUR,3000,AEX,08/04/2015 09:42:03 GMT,496.81,Opened By User,496.01,08/04/2015 10:53:41 GMT,Closed By User,2634.6,80,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1635000,1635000,USD, 920486,Standard,Trader,28990.28,60,28990.28,,,2634.6,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,120997.68,1.19,,,,
NO,3603111, alexpro,EURUSD,Short,1091640,USD,1000000,EUR,08/06/2015 17:25:32 GMT,1.09164,Opened By User,1.08864,08/07/2015 12:36:24 GMT,TP Amount Reached,3000,30,,0,,3000,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1091740,1091740,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,3000,Anton MacCane,32.78,32.78,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,127614.43,19.18,,,,
NO,3602465, alexpro,EURUSD,Long,1000000,EUR,1091030,USD,08/06/2015 13:48:44 GMT,1.09103,Opened By User,1.09213,08/06/2015 16:01:24 GMT,Closed By User,1100,11,,0,,1300,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1090910,1090910,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,1100,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,124707.21,2.21,,,,
NO,3605014, alexpro,EURUSD,Long,2000000,EUR,2192000,USD,08/07/2015 12:28:50 GMT,1.096,Limit Captured,1.09605,08/07/2015 16:56:52 GMT,Closed By User,100,0.5,,0,1.1,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),2194920,2194920,USD, 920486,Standard,Trader,11022.5,10000,11022.5,,,100,Anton MacCane,,,0,0,1.096,Eligible, MED_FXP,,Alexander Galich,,PX,,127714.43,4.47,,,,
NO,3597660, alexpro,GBPUSD,Short,1557630,USD,1000000,GBP,08/05/2015 09:13:36 GMT,1.55763,Opened By User,1.55659,08/06/2015 11:00:06 GMT,TP Amount Reached,1040,10.4,,0,,1040,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1557890,1557890,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,1040,Anton MacCane,46.84,46.84,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,123607.21,25.77,,,,
NO,3594930, alexpro,USDCHF,Short,969390,CHF,1000000,USD,08/04/2015 12:04:48 GMT,0.96939,Opened By User,0.97296,08/12/2015 12:22:31 GMT,Closed By User,-3669.78,-35.7,,0,0.965,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1000000,1000000,USD, 920486,Standard,Trader,5000,5000,5000,,,-3669.78,Anton MacCane,180,180,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,130780.11,192.3,,,,
NO,3956699, alexpro,USDCAD,Short,6707500,CAD,5000000,USD,12/07/2015 08:30:15 GMT,1.3415,Limit Captured,1.38798,12/17/2015 14:24:47 GMT,Trade Out,-167459.29,-464.8,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),5000000,5000000,USD, 920486,Standard,Trader,25000,25000,25000,,,-167459.29,Anton MacCane,1200,1200,0,0,1.3415,Eligible, MED_FXP,,Alexander Galich,,PX,,71764.66,245.91,,,,
NO,3189481, alexpro,GBPUSD,Short,73952.5,USD,50000,GBP,03/18/2015 18:13:40 GMT,1.47905,Opened By User,1.4882,03/18/2015 18:21:50 GMT,Closed By User,-457.5,-91.5,148,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),73960,73960,USD, 920486,Standard,Trader,355.94,250,355.94,,,-457.5,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,4728.83,0.14,,,,
NO,3195544, alexpro,NZDUSD,Long,50000,NZD,36942.5,USD,03/19/2015 16:49:03 GMT,0.73885,Opened By User - Signal,0.741,03/19/2015 20:48:59 GMT,TP Reached,107.5,21.5,0.734,0,0.741,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),36930.5,36930.5,USD, 920486,Standard,Trader,170.06,250,170.06,,,107.5,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,4842.7,4,,,,
NO,3182478, alexpro,AUDUSD,Short,7658.5,USD,10000,AUD,03/17/2015 09:34:12 GMT,0.76585,Opened By User,0.76685,03/17/2015 09:40:23 GMT,SL Amount Reached,-10,-10,,10,,23,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),7661.5,7661.5,USD, 920486,Standard,Trader,37.15,50,37.15,,10,-10,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,324.33,0.1,,,,
NO,3182361, alexpro,AUDUSD,Short,7653,USD,10000,AUD,03/17/2015 09:22:56 GMT,0.7653,Opened By User,0.7664,03/17/2015 09:32:14 GMT,SL Amount Reached,-11,-11,,11,,22,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),7654.5,7654.5,USD, 920486,Standard,Trader,37.15,50,37.15,,11,-11,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,334.33,0.16,,,,
NO,3195730, alexpro,EURCAD,Long,50000,EUR,67760,CAD,03/19/2015 17:35:10 GMT,1.3552,Limit Captured,1.361,03/20/2015 12:30:03 GMT,TP Reached,228.54,58,1.35,0,1.361,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),53165,53165,USD, 920486,Standard,Trader,275.56,250,275.56,,,228.54,Anton MacCane,2.67,2.67,0,0,1.3552,Eligible, MED_FXP,,Alexander Galich,,PX,,5323.54,18.91,,,,
NO,3195828, alexpro,GBPCAD,Short,93765,CAD,50000,GBP,03/19/2015 18:27:05 GMT,1.8753,Opened By User,1.87,03/20/2015 07:09:30 GMT,TP Reached,208.97,53,1.881,0,1.87,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),73550,73550,USD, 920486,Standard,Trader,355.94,250,355.94,,,208.97,Anton MacCane,3.69,3.69,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,4988.71,12.71,,,,
NO,3190381, alexpro,XAUUSD,Short,58269,USD,50,XAU,03/18/2015 18:42:45 GMT,1165.38,Opened By User,1169.18,03/18/2015 19:04:31 GMT,SL Amount Reached,-190,-380,,190,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),58284,58284,USD, 920486,Standard,Trader,317.34,0.25,317.34,,190,-190,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,4538.83,0.36,,,,
NO,3183062, alexpro,EURUSD,Short,10598,USD,10000,EUR,03/17/2015 11:33:01 GMT,1.0598,Opened By User,1.0608,03/17/2015 11:46:57 GMT,SL Amount Reached,-10,-10,,10,,17,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),10600,10600,USD, 920486,Standard,Trader,55.11,50,55.11,,10,-10,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,303.33,0.23,,,,
